id	path	created_at	work_started_at	done_at	status	linux_path	architectures	cluster	weight	risk	dependencies	recommended_implementer	pipeline_id	attempt	lease_owner	lease_expires_at	implement_done_at	review_started_at	review_1_done_at	review_2_done_at	apply_started_at	updated_at	resume_status	last_error
S000171	src/arch/arm64/mm/mmu.rs	2026-08-05T14:34:39.049Z			TODO	arch/arm64/mm/mmu.c	aarch64	arch	238.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000172	src/arch/arm64/mm/mteswap.rs	2026-08-05T14:34:39.049Z			TODO	arch/arm64/mm/mteswap.c	aarch64	arch	13.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000173	src/arch/arm64/mm/pageattr.rs	2026-08-05T14:34:39.049Z			TODO	arch/arm64/mm/pageattr.c	aarch64	arch	42.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000174	src/arch/arm64/mm/pgd.rs	2026-08-05T14:34:39.049Z			TODO	arch/arm64/mm/pgd.c	aarch64	arch	6.7	high		luna		0								2026-08-05T14:34:39.049Z		
S000177	src/arch/arm64/mm/trans_pgd.rs	2026-08-05T14:34:39.049Z			TODO	arch/arm64/mm/trans_pgd.c	aarch64	arch	27.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000178	src/arch/arm64/net/bpf_jit_comp.rs	2026-08-05T14:34:39.049Z			TODO	arch/arm64/net/bpf_jit_comp.c	aarch64	arch	324.9	high		luna		0								2026-08-05T14:34:39.049Z		
S000181	src/arch/x86/entry/common.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/entry/common.c	x86_64	arch	6.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000185	src/arch/x86/entry/syscall_32.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/entry/syscall_32.c	x86_64	arch	37.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000186	src/arch/x86/entry/syscall_64.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/entry/syscall_64.c	x86_64	arch	14.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000188	src/arch/x86/entry/vdso/extable.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/entry/vdso/extable.c	x86_64	arch	4.6	high		luna		0								2026-08-05T14:34:39.049Z		
S000189	src/arch/x86/entry/vdso/vdso32-setup.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/entry/vdso/vdso32-setup.c	x86_64	arch	8.6	high		luna		0								2026-08-05T14:34:39.049Z		
S000190	src/arch/x86/entry/vdso/vma.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/entry/vdso/vma.c	x86_64	arch	30.6	high		luna		0								2026-08-05T14:34:39.049Z		
S000191	src/arch/x86/entry/vsyscall/vsyscall_64.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/entry/vsyscall/vsyscall_64.c	x86_64	arch	40.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000193	src/arch/x86/events/amd/core.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/amd/core.c	x86_64	arch	160.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000194	src/arch/x86/events/amd/ibs.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/amd/ibs.c	x86_64	arch	201.9	high		luna		0								2026-08-05T14:34:39.049Z		
S000195	src/arch/x86/events/amd/iommu.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/amd/iommu.c	x86_64	arch	49.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000196	src/arch/x86/events/amd/lbr.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/amd/lbr.c	x86_64	arch	43.9	high		luna		0								2026-08-05T14:34:39.049Z		
S000197	src/arch/x86/events/amd/uncore.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/amd/uncore.c	x86_64	arch	122.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000198	src/arch/x86/events/core.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/core.c	x86_64	arch	315.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000199	src/arch/x86/events/intel/bts.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/bts.c	x86_64	arch	64.6	high		luna		0								2026-08-05T14:34:39.049Z		
S000200	src/arch/x86/events/intel/core.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/core.c	x86_64	arch	893.4	high		luna		0								2026-08-05T14:34:39.049Z		
S000201	src/arch/x86/events/intel/cstate.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/cstate.c	x86_64	arch	78.7	high		luna		0								2026-08-05T14:34:39.049Z		
S000202	src/arch/x86/events/intel/ds.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/ds.c	x86_64	arch	346.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000203	src/arch/x86/events/intel/knc.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/knc.c	x86_64	arch	32.4	high		luna		0								2026-08-05T14:34:39.049Z		
S000204	src/arch/x86/events/intel/lbr.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/lbr.c	x86_64	arch	171.4	high		luna		0								2026-08-05T14:34:39.049Z		
S000205	src/arch/x86/events/intel/p4.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/p4.c	x86_64	arch	140.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000206	src/arch/x86/events/intel/p6.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/p6.c	x86_64	arch	26.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000207	src/arch/x86/events/intel/pt.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/pt.c	x86_64	arch	189.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000208	src/arch/x86/events/intel/uncore.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/uncore.c	x86_64	arch	205.6	high		luna		0								2026-08-05T14:34:39.049Z		
S000209	src/arch/x86/events/intel/uncore_discovery.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/uncore_discovery.c	x86_64	arch	81.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000210	src/arch/x86/events/intel/uncore_nhmex.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/uncore_nhmex.c	x86_64	arch	123.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000211	src/arch/x86/events/intel/uncore_snb.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/uncore_snb.c	x86_64	arch	201.4	high		luna		0								2026-08-05T14:34:39.049Z		
S000212	src/arch/x86/events/intel/uncore_snbep.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/intel/uncore_snbep.c	x86_64	arch	699.4	high		luna		0								2026-08-05T14:34:39.049Z		
S000213	src/arch/x86/events/msr.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/msr.c	x86_64	arch	24.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000214	src/arch/x86/events/probe.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/probe.c	x86_64	arch	6.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000215	src/arch/x86/events/rapl.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/rapl.c	x86_64	arch	96.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000216	src/arch/x86/events/utils.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/utils.c	x86_64	arch	25.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000217	src/arch/x86/events/zhaoxin/core.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/events/zhaoxin/core.c	x86_64	arch	62.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000218	src/arch/x86/ia32/audit.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/ia32/audit.c	x86_64	arch	4.8	high		luna		0								2026-08-05T14:34:39.049Z		
S000219	src/arch/x86/kernel/acpi/boot.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/acpi/boot.c	x86_64	arch	187.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000220	src/arch/x86/kernel/acpi/cppc.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/acpi/cppc.c	x86_64	arch	29.8	high		luna		0								2026-08-05T14:34:39.049Z		
S000221	src/arch/x86/kernel/acpi/cstate.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/acpi/cstate.c	x86_64	arch	25.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000223	src/arch/x86/kernel/acpi/madt_wakeup.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/acpi/madt_wakeup.c	x86_64	arch	26.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000224	src/arch/x86/kernel/acpi/sleep.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/acpi/sleep.c	x86_64	arch	20.2	high		luna		0								2026-08-05T14:34:39.049Z		
S000226	src/arch/x86/kernel/alternative.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/alternative.c	x86_64	arch	322.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000227	src/arch/x86/kernel/amd_nb.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/amd_nb.c	x86_64	arch	33.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000228	src/arch/x86/kernel/amd_node.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/amd_node.c	x86_64	arch	31.6	high		luna		0								2026-08-05T14:34:39.049Z		
S000229	src/arch/x86/kernel/apic/apic.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/apic/apic.c	x86_64	arch	270.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000230	src/arch/x86/kernel/apic/apic_common.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/apic/apic_common.c	x86_64	arch	4.2	high		luna		0								2026-08-05T14:34:39.049Z		
S000231	src/arch/x86/kernel/apic/apic_flat_64.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/apic/apic_flat_64.c	x86_64	arch	6.8	high		luna		0								2026-08-05T14:34:39.049Z		
S000232	src/arch/x86/kernel/apic/apic_noop.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/apic/apic_noop.c	x86_64	arch	8.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000233	src/arch/x86/kernel/apic/hw_nmi.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/apic/hw_nmi.c	x86_64	arch	6.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000234	src/arch/x86/kernel/apic/init.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/apic/init.c	x86_64	arch	11.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000235	src/arch/x86/kernel/apic/io_apic.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/apic/io_apic.c	x86_64	arch	295.7	high		luna		0								2026-08-05T14:34:39.049Z		
S000236	src/arch/x86/kernel/apic/ipi.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/apic/ipi.c	x86_64	arch	29.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000237	src/arch/x86/kernel/apic/msi.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/apic/msi.c	x86_64	arch	39.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000238	src/arch/x86/kernel/apic/probe_64.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/apic/probe_64.c	x86_64	arch	4.2	high		luna		0								2026-08-05T14:34:39.049Z		
S000239	src/arch/x86/kernel/apic/vector.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/apic/vector.c	x86_64	arch	138.7	high		luna		0								2026-08-05T14:34:39.049Z		
S000240	src/arch/x86/kernel/apic/x2apic_cluster.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/apic/x2apic_cluster.c	x86_64	arch	26.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000241	src/arch/x86/kernel/apic/x2apic_phys.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/apic/x2apic_phys.c	x86_64	arch	15.9	high		luna		0								2026-08-05T14:34:39.049Z		
S000242	src/arch/x86/kernel/audit_64.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/audit_64.c	x86_64	arch	8.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000243	src/arch/x86/kernel/bootflag.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/bootflag.c	x86_64	arch	8.9	high		luna		0								2026-08-05T14:34:39.049Z		
S000244	src/arch/x86/kernel/callthunks.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/callthunks.c	x86_64	arch	38.2	high		luna		0								2026-08-05T14:34:39.049Z		
S000245	src/arch/x86/kernel/cet.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cet.c	x86_64	arch	16.2	high		luna		0								2026-08-05T14:34:39.049Z		
S000246	src/arch/x86/kernel/check.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/check.c	x86_64	arch	18.7	high		luna		0								2026-08-05T14:34:39.049Z		
S000247	src/arch/x86/kernel/cpu/amd.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/amd.c	x86_64	arch	144.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000248	src/arch/x86/kernel/cpu/amd_cache_disable.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/amd_cache_disable.c	x86_64	arch	30.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000249	src/arch/x86/kernel/cpu/aperfmperf.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/aperfmperf.c	x86_64	arch	55.2	high		luna		0								2026-08-05T14:34:39.049Z		
S000250	src/arch/x86/kernel/cpu/bugs.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/bugs.c	x86_64	arch	377.7	high		luna		0								2026-08-05T14:34:39.049Z		
S000251	src/arch/x86/kernel/cpu/bus_lock.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/bus_lock.c	x86_64	arch	43.7	high		luna		0								2026-08-05T14:34:39.049Z		
S000252	src/arch/x86/kernel/cpu/cacheinfo.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/cacheinfo.c	x86_64	arch	82.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000253	src/arch/x86/kernel/cpu/centaur.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/centaur.c	x86_64	arch	23.9	high		luna		0								2026-08-05T14:34:39.049Z		
S000254	src/arch/x86/kernel/cpu/common.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/common.c	x86_64	arch	266.6	high		luna		0								2026-08-05T14:34:39.049Z		
S000255	src/arch/x86/kernel/cpu/cpuid-deps.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/cpuid-deps.c	x86_64	arch	19.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000256	src/arch/x86/kernel/cpu/cpuid_0x2_table.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/cpuid_0x2_table.c	x86_64	arch	12.8	high		luna		0								2026-08-05T14:34:39.049Z		
S000257	src/arch/x86/kernel/cpu/cpuid_parser.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/cpuid_parser.c	x86_64	arch	18.2	high		luna		0								2026-08-05T14:34:39.049Z		
S000258	src/arch/x86/kernel/cpu/debugfs.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/debugfs.c	x86_64	arch	10.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000259	src/arch/x86/kernel/cpu/feat_ctl.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/feat_ctl.c	x86_64	arch	21.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000260	src/arch/x86/kernel/cpu/hygon.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/hygon.c	x86_64	arch	27.4	high		luna		0								2026-08-05T14:34:39.049Z		
S000261	src/arch/x86/kernel/cpu/hypervisor.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/hypervisor.c	x86_64	arch	11.2	high		luna		0								2026-08-05T14:34:39.049Z		
S000262	src/arch/x86/kernel/cpu/intel.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/intel.c	x86_64	arch	77.7	high		luna		0								2026-08-05T14:34:39.049Z		
S000263	src/arch/x86/kernel/cpu/intel_epb.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/intel_epb.c	x86_64	arch	24.4	high		luna		0								2026-08-05T14:34:39.049Z		
S000264	src/arch/x86/kernel/cpu/match.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/match.c	x86_64	arch	10.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000265	src/arch/x86/kernel/cpu/mce/amd.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/mce/amd.c	x86_64	arch	128.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000266	src/arch/x86/kernel/cpu/mce/core.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/mce/core.c	x86_64	arch	294.4	high		luna		0								2026-08-05T14:34:39.049Z		
S000267	src/arch/x86/kernel/cpu/mce/genpool.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/mce/genpool.c	x86_64	arch	15.6	high		luna		0								2026-08-05T14:34:39.049Z		
S000268	src/arch/x86/kernel/cpu/mce/intel.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/mce/intel.c	x86_64	arch	53.7	high		luna		0								2026-08-05T14:34:39.049Z		
S000269	src/arch/x86/kernel/cpu/mce/severity.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/mce/severity.c	x86_64	arch	48.9	high		luna		0								2026-08-05T14:34:39.049Z		
S000270	src/arch/x86/kernel/cpu/mce/threshold.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/mce/threshold.c	x86_64	arch	16.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000271	src/arch/x86/kernel/cpu/microcode/amd.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/microcode/amd.c	x86_64	arch	130.9	high		luna		0								2026-08-05T14:34:39.049Z		
S000272	src/arch/x86/kernel/cpu/microcode/core.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/microcode/core.c	x86_64	arch	93.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000273	src/arch/x86/kernel/cpu/microcode/intel.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/microcode/intel.c	x86_64	arch	105.2	high		luna		0								2026-08-05T14:34:39.049Z		
S000274	src/arch/x86/kernel/cpu/mshyperv.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/mshyperv.c	x86_64	arch	81.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000275	src/arch/x86/kernel/cpu/mtrr/cleanup.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/mtrr/cleanup.c	x86_64	arch	96.8	high		luna		0								2026-08-05T14:34:39.049Z		
S000276	src/arch/x86/kernel/cpu/mtrr/generic.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/mtrr/generic.c	x86_64	arch	107.9	high		luna		0								2026-08-05T14:34:39.049Z		
S000277	src/arch/x86/kernel/cpu/mtrr/if.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/mtrr/if.c	x86_64	arch	42.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000278	src/arch/x86/kernel/cpu/mtrr/mtrr.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/mtrr/mtrr.c	x86_64	arch	63.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000279	src/arch/x86/kernel/cpu/perfctr-watchdog.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/perfctr-watchdog.c	x86_64	arch	16.2	high		luna		0								2026-08-05T14:34:39.049Z		
S000280	src/arch/x86/kernel/cpu/powerflags.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/powerflags.c	x86_64	arch	2.4	high		luna		0								2026-08-05T14:34:39.049Z		
S000281	src/arch/x86/kernel/cpu/proc.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/proc.c	x86_64	arch	20.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000282	src/arch/x86/kernel/cpu/rdrand.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/rdrand.c	x86_64	arch	5.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000283	src/arch/x86/kernel/cpu/scattered.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/scattered.c	x86_64	arch	9.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000284	src/arch/x86/kernel/cpu/topology.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/topology.c	x86_64	arch	57.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000285	src/arch/x86/kernel/cpu/topology_amd.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/topology_amd.c	x86_64	arch	22.8	high		luna		0								2026-08-05T14:34:39.049Z		
S000286	src/arch/x86/kernel/cpu/topology_common.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/topology_common.c	x86_64	arch	25.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000287	src/arch/x86/kernel/cpu/topology_ext.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/topology_ext.c	x86_64	arch	14.6	high		luna		0								2026-08-05T14:34:39.049Z		
S000288	src/arch/x86/kernel/cpu/tsx.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/tsx.c	x86_64	arch	26.7	high		luna		0								2026-08-05T14:34:39.049Z		
S000289	src/arch/x86/kernel/cpu/umwait.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/umwait.c	x86_64	arch	24.6	high		luna		0								2026-08-05T14:34:39.049Z		
S000290	src/arch/x86/kernel/cpu/vmware.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/vmware.c	x86_64	arch	59.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000291	src/arch/x86/kernel/cpu/zhaoxin.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpu/zhaoxin.c	x86_64	arch	11.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000292	src/arch/x86/kernel/cpuid.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/cpuid.c	x86_64	arch	19.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000293	src/arch/x86/kernel/crash.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/crash.c	x86_64	arch	57.4	high		luna		0								2026-08-05T14:34:39.049Z		
S000294	src/arch/x86/kernel/crash_dump_64.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/crash_dump_64.c	x86_64	arch	6.4	high		luna		0								2026-08-05T14:34:39.049Z		
S000295	src/arch/x86/kernel/dumpstack.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/dumpstack.c	x86_64	arch	49.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000296	src/arch/x86/kernel/dumpstack_64.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/dumpstack_64.c	x86_64	arch	22.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000297	src/arch/x86/kernel/e820.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/e820.c	x86_64	arch	138.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000298	src/arch/x86/kernel/early-quirks.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/early-quirks.c	x86_64	arch	81.2	high		luna		0								2026-08-05T14:34:39.049Z		
S000299	src/arch/x86/kernel/early_printk.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/early_printk.c	x86_64	arch	44.9	high		luna		0								2026-08-05T14:34:39.049Z		
S000300	src/arch/x86/kernel/ebda.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/ebda.c	x86_64	arch	9.8	high		luna		0								2026-08-05T14:34:39.049Z		
S000301	src/arch/x86/kernel/espfix_64.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/espfix_64.c	x86_64	arch	20.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000302	src/arch/x86/kernel/fpu/bugs.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/fpu/bugs.c	x86_64	arch	6.2	high		luna		0								2026-08-05T14:34:39.049Z		
S000303	src/arch/x86/kernel/fpu/core.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/fpu/core.c	x86_64	arch	101.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000304	src/arch/x86/kernel/fpu/init.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/fpu/init.c	x86_64	arch	22.2	high		luna		0								2026-08-05T14:34:39.049Z		
S000305	src/arch/x86/kernel/fpu/regset.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/fpu/regset.c	x86_64	arch	46.8	high		luna		0								2026-08-05T14:34:39.049Z		
S000306	src/arch/x86/kernel/fpu/signal.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/fpu/signal.c	x86_64	arch	53.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000307	src/arch/x86/kernel/fpu/xstate.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/fpu/xstate.c	x86_64	arch	201.1	high		luna		0								2026-08-05T14:34:39.049Z		
S000308	src/arch/x86/kernel/head64.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/head64.c	x86_64	arch	32.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000310	src/arch/x86/kernel/hpet.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/hpet.c	x86_64	arch	145.6	high		luna		0								2026-08-05T14:34:39.049Z		
S000311	src/arch/x86/kernel/hw_breakpoint.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/hw_breakpoint.c	x86_64	arch	59.3	high		luna		0								2026-08-05T14:34:39.049Z		
S000312	src/arch/x86/kernel/i8237.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/i8237.c	x86_64	arch	8.0	high		luna		0								2026-08-05T14:34:39.049Z		
S000313	src/arch/x86/kernel/i8253.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/i8253.c	x86_64	arch	7.5	high		luna		0								2026-08-05T14:34:39.049Z		
S000314	src/arch/x86/kernel/i8259.rs	2026-08-05T14:34:39.049Z			TODO	arch/x86/kernel/i8259.c	x86_64	arch	46.0	high		luna		0								2026-08-05T14:34:39.049Z		
