linux_symbol	kind	linux_source	rust_symbol	rust_path	rust_visibility	rust_parity	status	notes
folio_lru_gen	inline	vendor/linux/include/linux/mm_inline.h	folio_lru_gen	src/mm/mm_inline.rs	pub	complete	complete	exact name exists in a complete parity file
folio_lru_list	inline	vendor/linux/include/linux/mm_inline.h	folio_lru_list	src/mm/mm_inline.rs	pub	complete	complete	exact name exists in a complete parity file
folio_lru_refs	inline	vendor/linux/include/linux/mm_inline.h	folio_lru_refs	src/mm/mm_inline.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mapcount	inline	vendor/linux/include/linux/mm.h	folio_mapcount	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mapped	inline	vendor/linux/include/linux/mm.h	folio_mapped	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mapping	export	vendor/linux/mm/util.c	folio_mapping	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mark_accessed	export	vendor/linux/mm/swap.c;vendor/linux/include/linux/swap.h	folio_mark_accessed	src/mm/swap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mark_dirty	export	vendor/linux/mm/page-writeback.c;vendor/linux/include/linux/mm.h	folio_mark_dirty	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mark_dirty_lock	export	vendor/linux/mm/page-writeback.c;vendor/linux/include/linux/mm.h	folio_mark_dirty_lock	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mark_lazyfree	prototype	vendor/linux/include/linux/swap.h	folio_mark_lazyfree	src/mm/swap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mark_uptodate	inline	vendor/linux/include/linux/page-flags.h	folio_mark_uptodate	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_may_be_lru_cached	inline	vendor/linux/include/linux/swap.h	folio_may_be_lru_cached	src/mm/swap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_maybe_dma_pinned	inline	vendor/linux/include/linux/mm.h	folio_maybe_dma_pinned	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_maybe_mapped_shared	inline	vendor/linux/include/linux/mm.h	folio_maybe_mapped_shared	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mc_copy	export	vendor/linux/mm/util.c;vendor/linux/include/linux/mm.h	folio_mc_copy	src/mm/util.rs	pub	complete	complete	exact name exists in a complete parity file
folio_migrate_flags	export	vendor/linux/mm/migrate.c	folio_migrate_flags	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
folio_migrate_ksm	prototype	vendor/linux/include/linux/ksm.h	folio_migrate_ksm	src/mm/ksm.rs	pub	complete	complete	exact name exists in a complete parity file
folio_migrate_mapping	export	vendor/linux/mm/migrate.c	folio_migrate_mapping	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
folio_migrate_refs	inline	vendor/linux/include/linux/mm_inline.h	folio_migrate_refs	src/mm/mm_inline.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mk_pmd	inline	vendor/linux/include/linux/mm.h	folio_mk_pmd	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mk_pte	inline	vendor/linux/include/linux/mm.h	folio_mk_pte	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mk_pud	inline	vendor/linux/include/linux/mm.h	folio_mk_pud	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mkclean	export	vendor/linux/mm/rmap.c;vendor/linux/include/linux/rmap.h	folio_mkclean	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mkwrite_check_truncate	inline	vendor/linux/include/linux/pagemap.h	folio_mkwrite_check_truncate	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_mm_id	inline	vendor/linux/include/linux/rmap.h	folio_mm_id	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_move_anon_rmap	prototype	vendor/linux/include/linux/rmap.h	folio_move_anon_rmap	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_needs_cow_for_dma	inline	vendor/linux/include/linux/mm.h	folio_needs_cow_for_dma	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_next	inline	vendor/linux/include/linux/mm.h	folio_next	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_next_index	inline	vendor/linux/include/linux/pagemap.h	folio_next_index	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_next_pos	inline	vendor/linux/include/linux/pagemap.h	folio_next_pos	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_nid	inline	vendor/linux/include/linux/mm.h	folio_nid	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_nr_pages	inline	vendor/linux/include/linux/mm.h	folio_nr_pages	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_order	inline	vendor/linux/include/linux/mm.h	folio_order	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_page_idx	inline	vendor/linux/include/linux/mm.h	folio_page_idx	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_pfn	inline	vendor/linux/include/linux/mm.h	folio_pfn	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_pgdat	inline	vendor/linux/include/linux/mm.h	folio_pgdat	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_pgoff	inline	vendor/linux/include/linux/pagemap.h	folio_pgoff	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_pos	inline	vendor/linux/include/linux/pagemap.h	folio_pos	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_put	inline	vendor/linux/include/linux/mm.h	folio_put	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_put_refs	inline	vendor/linux/include/linux/mm.h	folio_put_refs	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_put_testzero	inline	vendor/linux/include/linux/mm.h	folio_put_testzero	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_putback_hugetlb	prototype	vendor/linux/include/linux/hugetlb.h	folio_putback_hugetlb	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
folio_redirty_for_writepage	export	vendor/linux/mm/page-writeback.c	folio_redirty_for_writepage	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_add	inline	vendor/linux/include/linux/page_ref.h	folio_ref_add	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_add_unless_zero	inline	vendor/linux/include/linux/page_ref.h	folio_ref_add_unless_zero	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_count	inline	vendor/linux/include/linux/page_ref.h	folio_ref_count	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_dec	inline	vendor/linux/include/linux/page_ref.h	folio_ref_dec	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_dec_and_test	inline	vendor/linux/include/linux/page_ref.h	folio_ref_dec_and_test	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_dec_return	inline	vendor/linux/include/linux/page_ref.h	folio_ref_dec_return	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_freeze	inline	vendor/linux/include/linux/page_ref.h	folio_ref_freeze	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_inc	inline	vendor/linux/include/linux/page_ref.h	folio_ref_inc	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_inc_return	inline	vendor/linux/include/linux/page_ref.h	folio_ref_inc_return	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_sub	inline	vendor/linux/include/linux/page_ref.h	folio_ref_sub	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_sub_and_test	inline	vendor/linux/include/linux/page_ref.h	folio_ref_sub_and_test	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_sub_return	inline	vendor/linux/include/linux/page_ref.h	folio_ref_sub_return	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_try_add	inline	vendor/linux/include/linux/page_ref.h	folio_ref_try_add	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_ref_unfreeze	inline	vendor/linux/include/linux/page_ref.h	folio_ref_unfreeze	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_referenced	inline	vendor/linux/include/linux/rmap.h	folio_referenced	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_reset_order	inline	vendor/linux/include/linux/mm.h	folio_reset_order	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_set_count	inline	vendor/linux/include/linux/page_ref.h	folio_set_count	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_set_large_mapcount	inline	vendor/linux/include/linux/rmap.h	folio_set_large_mapcount	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_set_mm_id	inline	vendor/linux/include/linux/rmap.h	folio_set_mm_id	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_set_zone_device_data	inline	vendor/linux/include/linux/memremap.h	folio_set_zone_device_data	src/mm/memremap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_shift	inline	vendor/linux/include/linux/mm.h	folio_shift	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_size	inline	vendor/linux/include/linux/mm.h	folio_size	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_split_unmapped	prototype	vendor/linux/include/linux/huge_mm.h	folio_split_unmapped	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
folio_sub_large_mapcount	inline	vendor/linux/include/linux/rmap.h	folio_sub_large_mapcount	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_sub_return_large_mapcount	inline	vendor/linux/include/linux/rmap.h	folio_sub_return_large_mapcount	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_test_anon	inline	vendor/linux/include/linux/page-flags.h	folio_test_anon	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_test_head	inline	vendor/linux/include/linux/page-flags.h	folio_test_head	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_test_ksm	inline	vendor/linux/include/linux/page-flags.h	folio_test_ksm	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_test_large	inline	vendor/linux/include/linux/page-flags.h	folio_test_large	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_test_lazyfree	inline	vendor/linux/include/linux/page-flags.h	folio_test_lazyfree	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_test_pmd_mappable	inline	vendor/linux/include/linux/huge_mm.h	folio_test_pmd_mappable	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
folio_test_swapcache	inline	vendor/linux/include/linux/page-flags.h	folio_test_swapcache	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_test_uptodate	inline	vendor/linux/include/linux/page-flags.h	folio_test_uptodate	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_throttle_swaprate	inline	vendor/linux/include/linux/swap.h	folio_throttle_swaprate	src/mm/swap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_try_dup_anon_rmap_pmd	inline	vendor/linux/include/linux/rmap.h	folio_try_dup_anon_rmap_pmd	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_try_dup_anon_rmap_pte	inline	vendor/linux/include/linux/rmap.h	folio_try_dup_anon_rmap_pte	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_try_dup_anon_rmap_ptes	inline	vendor/linux/include/linux/rmap.h	folio_try_dup_anon_rmap_ptes	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_try_get	inline	vendor/linux/include/linux/page_ref.h	folio_try_get	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_try_share_anon_rmap_pmd	inline	vendor/linux/include/linux/rmap.h	folio_try_share_anon_rmap_pmd	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_try_share_anon_rmap_pte	inline	vendor/linux/include/linux/rmap.h	folio_try_share_anon_rmap_pte	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_trylock	inline	vendor/linux/include/linux/pagemap.h	folio_trylock	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_unlock	export	vendor/linux/mm/filemap.c;vendor/linux/include/linux/pagemap.h	folio_unlock	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_unlock_large_mapcount	inline	vendor/linux/include/linux/rmap.h	folio_unlock_large_mapcount	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_use_access_time	prototype	vendor/linux/include/linux/mm.h	folio_use_access_time	src/mm/page_flags.rs	pub	complete	complete	exact name exists in a complete parity file
folio_wait_bit	export	vendor/linux/mm/filemap.c;vendor/linux/include/linux/pagemap.h	folio_wait_bit	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_wait_bit_killable	export	vendor/linux/mm/filemap.c;vendor/linux/include/linux/pagemap.h	folio_wait_bit_killable	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
folio_wait_locked	inline	vendor/linux/include/linux/pagemap.h	folio_wait_locked	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
